imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0221559,0.0,/oDaiIfLL1ro5gFYYSpZg1MNbMIi.jpg,,7000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://ontheedgemovie.com/,80070.0,en,On the Edge,On the Edge is about suicidal patients discovering their true selves while going through therapy in a treatment center.,3.725,/p7UivdoGp8Zkohy8wVzQEWR3gUx.jpg,"[{'id': 2307, 'logo_path': None, 'name': ""Hell's Kitchen Films"", 'origin_country': ''}, {'id': 128202, 'logo_path': None, 'name': 'Blank Page Productions', 'origin_country': ''}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2001-08-10,0.0,85.0,"[{'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A joyride through sex, love, and other activities.",On the Edge,0.0,6.7,39.0,R
tt0221799,0.0,/30G82qhR76Z4wTHebwzgmxi7l6y.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,37920.0,en,An American Rhapsody,"A Hungarian family forced to flee the Communist country for the United States, must leave a young daughter behind. Six years later the family arranges to bring the absent daughter to the United States where she has trouble adjusting. The daughter then decides to travel to Budapest to discover her identity.",5.564,/lXkWyYiMKx3o187CYH7fcrzEjAJ.jpg,"[{'id': 3857, 'logo_path': None, 'name': 'Fireworks Pictures', 'origin_country': 'CA'}, {'id': 14159, 'logo_path': None, 'name': 'Seven Arts Pictures', 'origin_country': ''}, {'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}]",2001-06-22,850225.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,"One family struggles for survival, for justice, for freedom.",An American Rhapsody,0.0,6.395,57.0,PG-13
tt0221837,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,213914.0,en,Borderline Normal,A family goes through a divorce.,1.041,,"[{'id': 16197, 'logo_path': None, 'name': 'Heartland Motion Pictures', 'origin_country': ''}, {'id': 4963, 'logo_path': None, 'name': 'Patchett Kaufman Entertainment', 'origin_country': 'US'}, {'id': 9024, 'logo_path': None, 'name': 'World International Network (WIN)', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-01,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Parents get divorced....often it's the children who must cope,Borderline Normal,0.0,2.0,1.0,
tt0222705,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,120283.0,en,Against Time,"About to finish high school, budding inventor Z.T. (Ean Mering) dreams of escaping both his sleepy town and his gloomy, widowed Dad, COLE (Craig T. Nelson). But his ambitions get a stunning reality check with the arrival of ZACK (Robert Loggia), a raving, 68 year-old drunk claiming to be the boy's older self. Suspiciously unable to recall the exact details, Zack is desperate to avert a single, tiny mistake he claims sent the rest of his years into a tragic spiral.  As the two forge a shaky alliance to piece together the old man's fragile memory, Z.T. deals with the pressure from his well-meaning Coach (John Amos) and courts a new love, DELENA (Emilie Jacobs). After a devastating confession from Z.T.'s father, Zack's  visit takes on new gravity, as one man, split in two by fifty lost years, realizes that both his future and past now hang perilously, in a race AGAINST TIME.",0.84,,[],[],2007-06-12,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Most of us eventually wonder what we might have become. Is Z.T. about to discover what he became?,Against Time,0.0,0.0,0.0,
tt0222849,0.0,,,78.0,[],,1120809.0,en,Breathing Hard,"A struggling Hollywood writer takes a job as a driver for a cursing, cantankerous old British actress. She believes she has one great role left in her...and decides that it should be in his new play.",0.6000000000000001,,[],[],,0.0,0.0,[],Released,,Breathing Hard,0.0,0.0,0.0,
tt0223284,0.0,/pDfvRYF6SvFE7NWdtxFRAdE8Uxq.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",,478992.0,en,Final Payback,"In this action-packed thriller, ex-cop Joey Randall (Richard Grieco) suddenly finds his affair with Sharon Moreno (Priscilla Barnes), wife of Police Chief George Moreno (John Saxon), has turned deadly. Randall discovers her lifeless body in a pool of blood, never suspecting he'll be blamed and his life will be turned into a chaotic tailspin! As the re-election campaign for Mayor Richardson (Corbin Bernsen) draws near, the Chief's right hand man, Captain James (Martin Kove), recruits two assassins to go after Randall. With no memory of the night of the murder, Randall turns to an old love and goes from being the hunted to the determined hunter in a desperate search for the truth and FINAL PAYBACK!",1.741,/gNJSSv1jF3xhvnr18t1jST9Y2vb.jpg,"[{'id': 129540, 'logo_path': None, 'name': 'Latin Film Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-24,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's a One Man Army of Revenge,Final Payback,0.0,5.0,1.0,R
tt0223832,0.0,/h21tHAWrk9Nut3zncrMoUkW3INm.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,68052.0,en,The Old Man Who Read Love Stories,A man is forced to confront a dangerous female jaguar and his own past through the sacrificial killing of the beast he has grown to love.,1.96,/nzmEJsEIedbGpj3L3yui0kCo9aB.jpg,"[{'id': 6181, 'logo_path': '/eaQ7or8IoEmPfgmQiU2C5lVZkxS.png', 'name': 'SF Studios', 'origin_country': 'SE'}, {'id': 1405, 'logo_path': None, 'name': 'Fildebroc', 'origin_country': 'FR'}, {'id': 195125, 'logo_path': None, 'name': 'Magnetic Hall', 'origin_country': ''}, {'id': 195126, 'logo_path': None, 'name': 'Odusseia Films', 'origin_country': ''}, {'id': 353, 'logo_path': None, 'name': 'Kino Visión', 'origin_country': 'ES'}, {'id': 116502, 'logo_path': '/uFbMeDr4gvMIBRC3hAU53CzAYNm.png', 'name': 'Vertigo Productions', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2001-03-07,0.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,The Old Man Who Read Love Stories,0.0,6.7,3.0,
tt0224084,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,348858.0,en,Scandal: Sex@students.edu,"A young college student, kindly invites her teacher John to stay at her apartment for the night, however, her friend and roommate Christine wants to see everything, so she secretly records it..",1.089,/b1nFGWIemtL5m5MFwd410NxnNrB.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-03,0.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Scandal: Sex@students.edu,0.0,4.5,4.0,
tt0224626,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,35951.0,en,Dark Asylum,"Asylum is a taut psychological thriller about a deranged fearsome killer running lose in an abandoned high security Asylum. Pitting the county psychiatrist Dr. Maggie Belham against the psychotic maniac, Dr Belham is trapped in a maze of corridors, and her only help is the janitor, Quitz who may in fact be a forgotten asylum inmate.",3.398,/1bwJJkA2YZjo2x0Wjh2ApnDb8oO.jpg,"[{'id': 3244, 'logo_path': None, 'name': 'Media Pro Pictures', 'origin_country': 'RO'}, {'id': 1093, 'logo_path': '/7GreTaRypmbOBoFYoCCRkYH3Wvc.png', 'name': 'Shoreline Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-08,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Terror is the only sane response.,Dark Asylum,0.0,3.6,9.0,R
tt0225071,0.0,/6r38uhBZTZl0KGfEcfi3HNP2N0z.jpg,,53000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",http://angeleyesmovie.warnerbros.com/index_noflash.html,5852.0,en,Angel Eyes,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",10.649000000000001,/6ZeMoynnz4pRweKKZ9c2G1absMJ.jpg,"[{'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek', 'origin_country': 'US'}, {'id': 89132, 'logo_path': None, 'name': 'AE Two Film Productions', 'origin_country': ''}, {'id': 89133, 'logo_path': None, 'name': 'Angel Eyes Productions', 'origin_country': ''}, {'id': 22351, 'logo_path': None, 'name': 'The Canton Company', 'origin_country': ''}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-15,29700000.0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"The deeper you look, the more you will find.",Angel Eyes,0.0,6.076,382.0,R
tt0225828,0.0,/qapKsumx2kDCmzDfXcDfjwqnb0x.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,215343.0,en,Guaranteed on Delivery,A lonely truck driver teams up with a retired security expert to derail a sophisticated white slave trafficking operation.,0.84,/oZCHxu3Z521KuXIXb7Caytkl7l.jpg,[],[],2001-02-15,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,NOW VENGEANCE COMES WITH A GUARANTEE.,Guaranteed on Delivery,0.0,5.0,3.0,R
tt0226935,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,35694.0,en,Chelsea Walls,"This movie tells five stories set in a single day at the famed Chelsea Hotel in New York City, involving an ensemble cast of some 30-35 characters.",1.568,/qgM01zWdfb3uVWM2CYMDB4zXz0a.jpg,"[{'id': 26468, 'logo_path': None, 'name': 'IFC Productions', 'origin_country': 'US'}, {'id': 26469, 'logo_path': None, 'name': 'InDigEnt (Independent Digital Entertainment)', 'origin_country': ''}, {'id': 1422, 'logo_path': '/rIB6DuimR1qgLE14cBwpMABC2xx.png', 'name': 'Killer Films', 'origin_country': 'US'}, {'id': 98506, 'logo_path': None, 'name': 'Under the Influence Productions', 'origin_country': 'US'}]",[],2001-09-21,0.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chelsea Walls,0.0,5.3,17.0,
tt0227005,0.0,/prOsXVUQ3QkRXmpgPs72rzKUPmQ.jpg,,5000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,15745.0,en,Made,Two aspiring boxers and lifelong friends get involved in a money-laundering scheme through a low-level organized crime group.,7.455,/4HC6ieptXO2gjqbSEsfkOwsGubN.jpg,"[{'id': 2188, 'logo_path': None, 'name': 'Artisan Entertainment', 'origin_country': 'US'}, {'id': 56222, 'logo_path': None, 'name': 'Cardiff Giant Productions', 'origin_country': 'US'}, {'id': 43498, 'logo_path': None, 'name': 'Resnick Interactive Development', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-13,5476060.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome to disorganized crime.,Made,0.0,6.0,155.0,R
tt0227194,0.0,/dsm9syHSMlshwVyWcb9TeLfdLpG.jpg,,5200000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,132744.0,hi,वन २ का ४,"When a cop's partner is killed in the line of duty, he assumed guardianship of his orphaned children while investigating the murder.",5.589,/tmb5ixdGcEVHfItcOQ8jxCxid4c.jpg,"[{'id': 116358, 'logo_path': None, 'name': 'Glamour Films', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-03-30,5900000.0,178.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,One 2 Ka 4,0.0,5.7,46.0,
tt0227445,0.0,/tCBcuOw60wjzLvg9oJdZKlBn1nG.jpg,,68000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,11371.0,en,The Score,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,16.08,/fsb4m9XW59mei8GKznvI3lLzcfp.jpg,"[{'id': 19552, 'logo_path': None, 'name': 'Horseshoe Bay Productions', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 551, 'logo_path': '/jSlzEZZ4Z1g7B2UExjZEIKsUvD9.png', 'name': 'Mandalay Pictures', 'origin_country': 'US'}, {'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 5521, 'logo_path': None, 'name': 'CP Medien AG', 'origin_country': ''}, {'id': 24138, 'logo_path': None, 'name': 'MP Film Management', 'origin_country': ''}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-13,113579918.0,124.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,There are no partners in crime.,The Score,0.0,6.696,1449.0,R
tt0227538,0.0,/wfStsmeSW7MtvYhD9Ac6ETXdbmx.jpg,"{'id': 86486, 'name': 'Spy Kids Collection', 'poster_path': '/yqpS8N5w7VYo3gmFtHsGwHTV4Td.jpg', 'backdrop_path': '/oxjNAfQJ1OrySttZSeLayky6T9k.jpg'}",35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,10054.0,en,Spy Kids,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",25.879,/44EKLFDthYONe4HAGZpGxEKeG8N.jpg,"[{'id': 10807, 'logo_path': '/j0BcMaJKIiDDYHq9lriTcM0Npka.png', 'name': 'Troublemaker Studios', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-18,147934180.0,88.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Real spies...only smaller,Spy Kids,0.0,5.777,3102.0,PG
tt0227984,0.0,/fn6lI2tawQgHyctkAJJtQ22v4pW.jpg,,27000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,1613.0,en,The 51st State,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,9.547,/ajzAIFigdM2r4ZsGVa7dB6LSxN7.jpg,"[{'id': 1218, 'logo_path': None, 'name': 'The Film Consortium', 'origin_country': ''}, {'id': 803, 'logo_path': '/jEMVaCuEjQ3lzkhakWDKNVjwd9Q.png', 'name': 'Alliance Atlantis', 'origin_country': 'CA'}, {'id': 1270, 'logo_path': None, 'name': 'National Lottery', 'origin_country': 'GB'}, {'id': 52619, 'logo_path': None, 'name': 'Fifty First Films', 'origin_country': ''}, {'id': 18620, 'logo_path': None, 'name': 'Artists Production Group (APG)', 'origin_country': ''}, {'id': 246, 'logo_path': None, 'name': 'Film Council', 'origin_country': 'GB'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-07,12881605.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Nice Wheels. Dirty Deals. And One Mean Mother In A Kilt.,The 51st State,0.0,6.1,525.0,R
tt0228333,0.0,/anSbunnEMI0TSmizqUSRACoe18l.jpg,,28000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.theofficialjohncarpenter.com/ghost-of-mars/,10016.0,en,Ghosts of Mars,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find the post deserted and something far more dangerous than any criminal — the original inhabitants of Mars, hellbent on getting their planet back.",13.421,/i2zztssCIbahGES1fdfWFmDXian.jpg,"[{'id': 51312, 'logo_path': None, 'name': 'Animationwerks', 'origin_country': ''}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 23895, 'logo_path': None, 'name': 'Storm King Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-24,14010832.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Terror is the same on any planet.,Ghosts of Mars,0.0,5.142,952.0,R
tt0228488,0.0,/pa4xCmOcQHO6wCbkLg2erN735gL.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,22615.0,en,Kiss Kiss (Bang Bang),A hit man who wants out of the business is targeted by old colleagues.,3.8120000000000003,/uCk3A7WN8Ipjw4mKOcqHhuk9Ne1.jpg,"[{'id': 4116, 'logo_path': None, 'name': 'M & M Productions', 'origin_country': ''}, {'id': 4117, 'logo_path': None, 'name': 'Pagoda Film', 'origin_country': ''}, {'id': 4118, 'logo_path': None, 'name': 'Television Production Company (TPC)', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-11-07,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Kiss Kiss (Bang Bang),0.0,5.8,19.0,
tt0228536,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,121883.0,de,Lovely Rita,"Rita is an outcast teenager in suburban Austria, misunderstood both at school, where she's disdained by classmates, and at home, where her staunchly religious mother and temperamental father bemoan her inability to fit in with their comfortable bourgeois life. When Rita sets out to seduce her school bus driver, she sets in motion a series of events that changes everyone's lives irrevocably.",1.415,/dEiz5PgHBMwao8Q7VBUN4KVFpCH.jpg,"[{'id': 46296, 'logo_path': None, 'name': 'Prisma Film', 'origin_country': 'AT'}, {'id': 122, 'logo_path': '/pbRxJ8oia1MypvLbukeamObtYr2.png', 'name': 'Coop 99 Filmproduktion', 'origin_country': 'AT'}, {'id': 20691, 'logo_path': '/zB4VpQ8BDxKKhUXam2u57ZZ9mtx.png', 'name': 'Essential Filmproduktion', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]",2001-11-02,0.0,79.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Lovely Rita,0.0,5.2,13.0,
tt0228690,0.0,,,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",,410687.0,en,Outlaw Prophet,"Jon 141 founds himself stuck in a world of out-of-control reality TV. Every week, he has to fight for higher ratings and his life. But now, the network wants more viewers, and sleazy producer Quinton McBride knows just how to do it. By destroying Earth along with Jon 141. Will he be able to battle evil and save Earth at the same time?",0.6000000000000001,/9fdLL1AwMFPLIdZkwFe2uvMVFPI.jpg,[],[],2001-06-01,0.0,90.0,[],Released,It's the MATRIX Meets SURVIVOR With One Man Against The Monopolistic Media Gone Mad,Outlaw Prophet,0.0,4.0,1.0,
tt0228878,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,315994.0,en,Social Misfits,"Directed by Rene Villar Rios, this teen drama takes place at a tough love work camp for teens that is a cross between The Lord of the Flies and The Breakfast Club. As the cruel warden and brutal guards make their lives miserable, the ensemble of troubled teens confront each other and numerous problems facing their generation.",0.987,/5wiPud5F9QcRdfkOr2q4re7JPWK.jpg,"[{'id': 43311, 'logo_path': None, 'name': 'Our Way Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-19,0.0,115.0,[],Released,,Social Misfits,0.0,8.0,1.0,R
tt0228977,0.0,,,0.0,[],,136971.0,en,Two Coyotes,A drug runner takes over a lucrative drug business only to find his new found empire crumble when a deal goes bad.,0.651,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-16,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Two Coyotes,0.0,3.0,2.0,R
tt0229002,0.0,/bp5Z6Lhx2El03YDtBtxAd28TKcB.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,35868.0,en,Green Dragon,"A tale about Vietnamese refugees sent to an orientation camp on the Camp Pendleton Marine Base in California, 'Green Dragon' focuses on a young boy and his sister. Set in 1975, the film chronicles the stories told to the two children by other refugees in the camp and of Tai Tran, who dares to introduce himself to Sergeant Jim Lance. In developing a relationship with Lance, Tran is able to improve",3.5220000000000002,/cw4y9W5jb0qG9GvfHtfWpRxe76a.jpg,"[{'id': 145391, 'logo_path': None, 'name': 'Franchise Classics', 'origin_country': ''}, {'id': 1403, 'logo_path': '/pMTQNUhHCwr39CsS7yUmSg503E7.png', 'name': 'Franchise Pictures', 'origin_country': 'US'}, {'id': 21099, 'logo_path': None, 'name': 'Rickshaw Films', 'origin_country': ''}, {'id': 3380, 'logo_path': None, 'name': 'Spirit Dance Entertainment', 'origin_country': 'US'}, {'id': 145392, 'logo_path': None, 'name': 'TGD Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-17,0.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Vietnamese', 'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,,Green Dragon,0.0,6.1,24.0,
tt0229003,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,94947.0,en,New Port South,A group of teenagers wish to rebel against the administrators and teachers (the system) in their suburban Chicago high school called New Port South,1.217,/gbrJsHcQ78igW00PmxQkNwyObVq.jpg,"[{'id': 65920, 'logo_path': None, 'name': 'Consolidated Fiction', 'origin_country': ''}, {'id': 477, 'logo_path': None, 'name': 'Hughes Entertainment', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-07,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,New Port South,0.0,6.0,1.0,
tt0229021,0.0,,,0.0,[],,152524.0,en,Dead Simple,The life of motel owner is turned upside down by a femme-fatale lounge singer and her abusive manager.,0.651,/vA2zZYgcStQzKEUalxGuynT2teS.jpg,[],[],2001-08-21,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dead Simple,0.0,6.0,2.0,
tt0229211,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,277309.0,en,America So Beautiful,"This film follows the odyssey of a group of Iranian immigrants in Los Angeles, trying to find their place in America amidst the unfolding of the 1979 Iran hostage crisis.",1.4,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-11,0.0,91.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,America So Beautiful,0.0,8.0,2.0,
tt0230011,0.0,/4eTiLRTYwAVQyQAjuFuf3BXAony.jpg,"{'id': 100965, 'name': 'Atlantis Collection', 'poster_path': '/8Dx5iuGhol3eqVUzLK9CQEWj7G4.jpg', 'backdrop_path': '/vJOfi2m9yaQGu7LPRcBL44KDU7r.jpg'}",120000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.disney.com/atlantis,10865.0,en,Atlantis: The Lost Empire,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea. The underwater expedition takes an unexpected turn when the team's mission must switch from exploring Atlantis to protecting it.",21.976,/8fUEFPUTF7kBMuKPiSQHxPvd8EZ.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-02,186053725.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Atlantis is waiting...,Atlantis: The Lost Empire,0.0,6.976,4265.0,PG
tt0230025,0.0,/9IVVwrBQJjuNNcCfHrc6wyxqySs.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,53048.0,en,Bartleby,"An adaptation of Herman Melville's short story ""Bartleby, the Scrivener"" told in the setting of a modern office.",2.421,/Au1zPqCyxFfd55o4Pz1aFOYhYsX.jpg,"[{'id': 68599, 'logo_path': None, 'name': 'Parker Film Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-10,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,I would prefer not to.,Bartleby,0.0,6.1,29.0,R
